"Q_Fd"	"Q_Sd"	"Q_Wr"	"Q_NP"	"Q_Ni"	"Q_He"	"Q_Mi"	"Q_Ac"	"Q_Pr"	"Q_Bu"	"Q_Hy"	"Q_Me"	"f_NADH"	"Q_Mt"
1333.40630498704	301.831847826846	1.28315647208889	0.000455623957754547	3.07295412324762e-06	0.136949191919253	2176.64409614984	4.07192842287384	0.97897550301815	0.762834477312348	0.000796576392413842	27.7566188659599	0.360932744059829	255.495540041569
1350.98528956947	302.968637326386	1.29993031036919	0.000455619735528861	3.18762839656144e-06	0.13789917975256	2296.16754874469	4.1940512528017	1.00021370836204	0.782479889732472	0.000777318900451215	29.4604408276627	0.35894476083634	270.988965906435
1373.18632744909	371.228478124285	0.935898528670279	0.000360442737340989	1.16932353792826e-06	0.132198171107287	1941.23250130655	3.85453866293618	0.943936528745154	0.727690577970838	0.000709088460083006	26.6080154489316	0.364313381590627	242.522851629482
1442.96682164546	392.867392064965	0.983837632926894	0.000720155580392487	1.20119691173941e-05	0.149776687836927	1932.21201412246	3.6006426957814	1.17525646287441	0.800833343888704	0.00534946934680203	13.7212597127608	0.405510952627827	124.755736851394
821.617319136334	516.091804574041	1.36999363028809	0.000432787382111134	3.03627748261282e-06	0.124335253864059	2771.1717295018	4.52486936239379	1.01177867961878	0.819379453447426	0.000614485252170532	37.7326600861357	0.337794568532051	332.907413035822
966.526302023843	561.4751811276	1.38126445294421	0.000322442425220747	1.07098710019811e-06	0.13240153784109	3114.19891970653	4.85239564380632	1.07995254992124	0.876150091910182	0.000578043388702664	43.4095707077778	0.337923852376606	390.782253786395
969.555479159417	564.967237368984	1.38323897931259	0.000478383227206576	4.51186801365812e-06	0.133591422029595	3059.58189386789	4.81680155934675	1.08116671528364	0.873585238743186	0.000657077041805852	40.4258876647581	0.340170766266729	360.081196190438
980.779792101093	573.919963911632	1.39566863213629	0.000633010020235199	1.1333499981264e-05	0.136562191712126	2999.31005141677	4.78100316555573	1.0943382338698	0.876420514817615	0.000872010778973863	34.8289945536875	0.344502882973993	302.242542071603
854.017526351107	339.226670576717	1.06050626661639	0.000752876666396112	1.74559250199033e-05	0.114735502822769	2260.65841240082	4.01059219215765	0.995068554677086	0.769562740185091	0.00138614175810039	21.7960535676036	0.345369707457551	177.101974300635
