"Q_Fd"	"Q_Sd"	"Q_Wr"	"Q_NP"	"Q_He"	"Q_Mi"	"Q_Ac"	"Q_Pr"	"Q_Bu"	"Q_Hy"	"Q_Me"	"f_NADH"	"Q_Mt"
1320.51693854156	298.11190403722	1.2720592920823	0.0004557586443659	0.134806117158295	2195.71282840816	4.08190169276658	0.970339668774037	0.759868800490153	0.000658297646332431	30.2502277068571	0.358159256531091	281.798683145601
1338.53507633754	299.441685646575	1.28939269096356	0.000455758470316716	0.13585955245665	2315.00906462542	4.20298839498964	0.992064773152055	0.779654038140483	0.000649965040591262	31.9279116438654	0.356358439043354	297.049572384975
1368.30598965111	369.38333245824	0.932575930905346	0.000360502453153762	0.131372552343243	1948.17520767907	3.85888550092133	0.94062004268427	0.726591343161231	0.000646062620599549	27.5122996811711	0.363182821732871	251.444149998606
1392.18814163581	373.557206875933	0.946387451387145	0.000721005591630456	0.13363907442945	2009.01854274317	3.93163128751153	0.962726912825652	0.742371115440766	0.000766782826399295	26.5739763396676	0.364195990151993	214.202447483724
817.011405682963	512.63002732125	1.3637025282454	0.000432912942512377	0.123214522377286	2784.00072679529	4.52835296446063	1.00696852015627	0.817558034534372	0.000551678449571298	39.5404111696616	0.33632591283476	351.182928890497
964.948715425517	560.359048988989	1.3793916816178	0.000322500205417392	0.132039567408389	3118.43897280294	4.85358112146383	1.07834493297321	0.875555322573541	0.000552628996025069	43.9849103342113	0.337453971782473	396.535186182098
962.099963885112	559.692986199012	1.37444533012862	0.000478566787570378	0.131930463642519	3079.22066603384	4.8216413505997	1.0741628705421	0.870941297410064	0.000571277596569573	43.1123634702665	0.338153195237612	388.024570952267
961.935009146985	560.492956023877	1.37321970355172	0.000633481582174253	0.132243913778495	3048.49973997773	4.79920227675322	1.07292147757419	0.868443270584641	0.000601544108769969	41.9074469636748	0.339083921680633	373.468281427943
826.601838219054	326.102505169192	1.03140792351306	0.000753805449100302	0.108301633317935	2324.65043346207	4.10402162122476	0.922021358945456	0.745009184367945	0.000573015808686985	33.0218748879	0.334190653310018	267.885576576661
